job_id,question_id,content_id,topic,domain,original_job_status,roadmap_candidate_status,status_note
JOB-1-1-2-6-06,EMS2026-1-1-2-6-06,1.1.2.6,Due process,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-6-07,EMS2026-1-1-2-6-07,1.1.2.6,Due process,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-6-08,EMS2026-1-1-2-6-08,1.1.2.6,Due process,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-7-01,EMS2026-1-1-2-7-01,1.1.2.7,Risk management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-7-02,EMS2026-1-1-2-7-02,1.1.2.7,Risk management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-7-03,EMS2026-1-1-2-7-03,1.1.2.7,Risk management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-7-04,EMS2026-1-1-2-7-04,1.1.2.7,Risk management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-7-05,EMS2026-1-1-2-7-05,1.1.2.7,Risk management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-7-06,EMS2026-1-1-2-7-06,1.1.2.7,Risk management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-1-2-7-07,EMS2026-1-1-2-7-07,1.1.2.7,Risk management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-1-2-7-08,EMS2026-1-1-2-7-08,1.1.2.7,Risk management,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-01,EMS2026-1-2-1-01,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-02,EMS2026-1-2-1-02,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-03,EMS2026-1-2-1-03,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-04,EMS2026-1-2-1-04,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-05,EMS2026-1-2-1-05,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-06,EMS2026-1-2-1-06,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-07,EMS2026-1-2-1-07,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-1-08,EMS2026-1-2-1-08,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-09,EMS2026-1-2-1-09,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-10,EMS2026-1-2-1-10,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-1-11,EMS2026-1-2-1-11,1.2.1,Public Safety Answering Points,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-1-01,EMS2026-1-2-2-1-01,1.2.2.1,Pre-arrival instructions,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-1-02,EMS2026-1-2-2-1-02,1.2.2.1,Pre-arrival instructions,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-1-03,EMS2026-1-2-2-1-03,1.2.2.1,Pre-arrival instructions,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-1-04,EMS2026-1-2-2-1-04,1.2.2.1,Pre-arrival instructions,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-1-05,EMS2026-1-2-2-1-05,1.2.2.1,Pre-arrival instructions,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-2-1-06,EMS2026-1-2-2-1-06,1.2.2.1,Pre-arrival instructions,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-1-07,EMS2026-1-2-2-1-07,1.2.2.1,Pre-arrival instructions,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-1-08,EMS2026-1-2-2-1-08,1.2.2.1,Pre-arrival instructions,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-2-01,EMS2026-1-2-2-2-01,1.2.2.2,"Prioritization of response (e.g., determining local needs based on local resources)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-2-02,EMS2026-1-2-2-2-02,1.2.2.2,"Prioritization of response (e.g., determining local needs based on local resources)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-2-03,EMS2026-1-2-2-2-03,1.2.2.2,"Prioritization of response (e.g., determining local needs based on local resources)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-2-04,EMS2026-1-2-2-2-04,1.2.2.2,"Prioritization of response (e.g., determining local needs based on local resources)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-2-05,EMS2026-1-2-2-2-05,1.2.2.2,"Prioritization of response (e.g., determining local needs based on local resources)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-2-2-06,EMS2026-1-2-2-2-06,1.2.2.2,"Prioritization of response (e.g., determining local needs based on local resources)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-2-07,EMS2026-1-2-2-2-07,1.2.2.2,"Prioritization of response (e.g., determining local needs based on local resources)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-2-08,EMS2026-1-2-2-2-08,1.2.2.2,"Prioritization of response (e.g., determining local needs based on local resources)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-3-01,EMS2026-1-2-2-3-01,1.2.2.3,Tiered response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-3-02,EMS2026-1-2-2-3-02,1.2.2.3,Tiered response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-3-03,EMS2026-1-2-2-3-03,1.2.2.3,Tiered response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-3-04,EMS2026-1-2-2-3-04,1.2.2.3,Tiered response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-3-05,EMS2026-1-2-2-3-05,1.2.2.3,Tiered response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-2-3-06,EMS2026-1-2-2-3-06,1.2.2.3,Tiered response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-3-07,EMS2026-1-2-2-3-07,1.2.2.3,Tiered response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-3-08,EMS2026-1-2-2-3-08,1.2.2.3,Tiered response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-4-01,EMS2026-1-2-2-4-01,1.2.2.4,Mutual aid response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-4-02,EMS2026-1-2-2-4-02,1.2.2.4,Mutual aid response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-4-03,EMS2026-1-2-2-4-03,1.2.2.4,Mutual aid response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-4-04,EMS2026-1-2-2-4-04,1.2.2.4,Mutual aid response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-2-4-05,EMS2026-1-2-2-4-05,1.2.2.4,Mutual aid response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-4-06,EMS2026-1-2-2-4-06,1.2.2.4,Mutual aid response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-2-4-07,EMS2026-1-2-2-4-07,1.2.2.4,Mutual aid response,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-01,EMS2026-1-2-3-01,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-02,EMS2026-1-2-3-02,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-03,EMS2026-1-2-3-03,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-04,EMS2026-1-2-3-04,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-05,EMS2026-1-2-3-05,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-06,EMS2026-1-2-3-06,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-07,EMS2026-1-2-3-07,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-3-08,EMS2026-1-2-3-08,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-09,EMS2026-1-2-3-09,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-10,EMS2026-1-2-3-10,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-3-11,EMS2026-1-2-3-11,1.2.3,Use of Lights and Siren,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-1-01,EMS2026-1-2-4-1-01,1.2.4.1,Response and transport vehicles,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-1-02,EMS2026-1-2-4-1-02,1.2.4.1,Response and transport vehicles,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-1-03,EMS2026-1-2-4-1-03,1.2.4.1,Response and transport vehicles,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-1-04,EMS2026-1-2-4-1-04,1.2.4.1,Response and transport vehicles,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-1-05,EMS2026-1-2-4-1-05,1.2.4.1,Response and transport vehicles,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-4-1-06,EMS2026-1-2-4-1-06,1.2.4.1,Response and transport vehicles,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-1-07,EMS2026-1-2-4-1-07,1.2.4.1,Response and transport vehicles,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-1-08,EMS2026-1-2-4-1-08,1.2.4.1,Response and transport vehicles,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-2-01,EMS2026-1-2-4-2-01,1.2.4.2,"EMS clinician levels (EMR, EMT, AEMT, Paramedic)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-4-2-02,EMS2026-1-2-4-2-02,1.2.4.2,"EMS clinician levels (EMR, EMT, AEMT, Paramedic)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-2-03,EMS2026-1-2-4-2-03,1.2.4.2,"EMS clinician levels (EMR, EMT, AEMT, Paramedic)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-2-04,EMS2026-1-2-4-2-04,1.2.4.2,"EMS clinician levels (EMR, EMT, AEMT, Paramedic)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-2-05,EMS2026-1-2-4-2-05,1.2.4.2,"EMS clinician levels (EMR, EMT, AEMT, Paramedic)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-2-06,EMS2026-1-2-4-2-06,1.2.4.2,"EMS clinician levels (EMR, EMT, AEMT, Paramedic)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-4-2-07,EMS2026-1-2-4-2-07,1.2.4.2,"EMS clinician levels (EMR, EMT, AEMT, Paramedic)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-2-08,EMS2026-1-2-4-2-08,1.2.4.2,"EMS clinician levels (EMR, EMT, AEMT, Paramedic)",MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-3-01,EMS2026-1-2-4-3-01,1.2.4.3,Service delivery models,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-3-02,EMS2026-1-2-4-3-02,1.2.4.3,Service delivery models,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-4-3-03,EMS2026-1-2-4-3-03,1.2.4.3,Service delivery models,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-3-04,EMS2026-1-2-4-3-04,1.2.4.3,Service delivery models,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-3-05,EMS2026-1-2-4-3-05,1.2.4.3,Service delivery models,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-3-06,EMS2026-1-2-4-3-06,1.2.4.3,Service delivery models,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-4-3-07,EMS2026-1-2-4-3-07,1.2.4.3,Service delivery models,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-3-08,EMS2026-1-2-4-3-08,1.2.4.3,Service delivery models,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-4-01,EMS2026-1-2-4-4-01,1.2.4.4,Equipment design and supply issues,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-4-02,EMS2026-1-2-4-4-02,1.2.4.4,Equipment design and supply issues,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-4-4-03,EMS2026-1-2-4-4-03,1.2.4.4,Equipment design and supply issues,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-4-04,EMS2026-1-2-4-4-04,1.2.4.4,Equipment design and supply issues,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-4-05,EMS2026-1-2-4-4-05,1.2.4.4,Equipment design and supply issues,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-4-06,EMS2026-1-2-4-4-06,1.2.4.4,Equipment design and supply issues,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-4-4-07,EMS2026-1-2-4-4-07,1.2.4.4,Equipment design and supply issues,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-1-01,EMS2026-1-2-5-1-01,1.2.5.1,Urban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-1-02,EMS2026-1-2-5-1-02,1.2.5.1,Urban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-5-1-03,EMS2026-1-2-5-1-03,1.2.5.1,Urban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-1-04,EMS2026-1-2-5-1-04,1.2.5.1,Urban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-1-05,EMS2026-1-2-5-1-05,1.2.5.1,Urban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-1-06,EMS2026-1-2-5-1-06,1.2.5.1,Urban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-1-07,EMS2026-1-2-5-1-07,1.2.5.1,Urban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-1-08,EMS2026-1-2-5-1-08,1.2.5.1,Urban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-2-01,EMS2026-1-2-5-2-01,1.2.5.2,Suburban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-2-02,EMS2026-1-2-5-2-02,1.2.5.2,Suburban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-5-2-03,EMS2026-1-2-5-2-03,1.2.5.2,Suburban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-2-04,EMS2026-1-2-5-2-04,1.2.5.2,Suburban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-2-05,EMS2026-1-2-5-2-05,1.2.5.2,Suburban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-2-06,EMS2026-1-2-5-2-06,1.2.5.2,Suburban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-2-07,EMS2026-1-2-5-2-07,1.2.5.2,Suburban EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-3-01,EMS2026-1-2-5-3-01,1.2.5.3,Rural and frontier EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-1-2-5-3-02,EMS2026-1-2-5-3-02,1.2.5.3,Rural and frontier EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-3-03,EMS2026-1-2-5-3-03,1.2.5.3,Rural and frontier EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-3-04,EMS2026-1-2-5-3-04,1.2.5.3,Rural and frontier EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-3-05,EMS2026-1-2-5-3-05,1.2.5.3,Rural and frontier EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-3-06,EMS2026-1-2-5-3-06,1.2.5.3,Rural and frontier EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-1-2-5-3-07,EMS2026-1-2-5-3-07,1.2.5.3,Rural and frontier EMS,MEDICAL OVERSIGHT OF EMS,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
